business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
69792,Samiramis Imports,2990 MISSION St,94110,37.74923,-122.418224,"(37.74923, -122.418224)",14155826555,69792_20160412,4/12/16,88,69792_20160412_103133,Foods not protected from contamination,Moderate Risk
2755,SOCIALE,3665 SACRAMENTO St,94118,37.787364,-122.45299,"(37.787364, -122.45299)",14155920309,2755_20161205,12/5/16,85,2755_20161205_103154,Unclean or degraded floors walls or ceilings,Low Risk
2134,"CHIEFTAIN IRISH PUB, THE",198 05th St,94103,37.781567,-122.405059,"(37.781567, -122.405059)",14155610916,2134_20161109,11/9/16,87,2134_20161109_103142,Unclean nonfood contact surfaces,Low Risk
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,5905_20160325,3/25/16,92,5905_20160325_103145,Improper storage of equipment utensils or linens,Low Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20161206,12/6/16,84,4864_20161206_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5951,ST. THOMAS MORE,50 THOMAS MORE Way,94132,37.712259,-122.47308,"(37.712259, -122.47308)",14155330100,5951_20160413,4/13/16,91,5951_20160413_103157,Food safety certificate or food handler card not available,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20160502,5/2/16,84,1005_20160502_103133,Foods not protected from contamination,Moderate Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,94122,37.754132,-122.480058,"(37.754132, -122.480058)",14155681800,69282_20160413,4/13/16,76,69282_20160413_103103,High risk food holding temperature,High Risk
999,SERRANO'S PIZZA II,3274 21st St,94110,37.756997,-122.420534,"(37.756997, -122.420534)",14155691615,999_20160503,5/3/16,81,999_20160503_103109,Unclean or unsanitary food contact surfaces,High Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20160812,8/12/16,84,1641_20160812_103144,Unapproved or unmaintained equipment or utensils,Low Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,94122,37.754132,-122.480058,"(37.754132, -122.480058)",14155681800,69282_20160413,4/13/16,76,69282_20160413_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68716,The Sweet House,3512 BALBOA St,94121,37.775818,-122.496401,"(37.775818, -122.496401)",14155871388,68716_20180226,2/26/18,80,68716_20180226_103129,Insufficient hot water or running water,Moderate Risk
3649,SAFEWAY #1490,2300 16th St,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155571120,3649_20171206,12/6/17,82,3649_20171206_103102,Unclean hands or improper use of gloves,High Risk
62064,California Grocery,123 Eddy St,94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,62064_20160411,4/11/16,75,62064_20160411_103154,Unclean or degraded floors walls or ceilings,Low Risk
3920,BOSTON MARKET,2300 16th St,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155867666,3920_20160516,5/16/16,88,3920_20160516_103154,Unclean or degraded floors walls or ceilings,Low Risk
3839,EL TORO TAQUERIA,598 VALENCIA St,94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,3839_20160815,8/15/16,87,3839_20160815_103133,Foods not protected from contamination,Moderate Risk
5118,KFC,1150 TARAVAL St,94116,37.742948,-122.478732,"(37.742948, -122.478732)",14155733314,5118_20161207,12/7/16,98,5118_20161207_103154,Unclean or degraded floors walls or ceilings,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20160502,5/2/16,84,1005_20160502_103154,Unclean or degraded floors walls or ceilings,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,5033_20170104,1/4/17,86,5033_20170104_103142,Unclean nonfood contact surfaces,Low Risk
65086,Bun Mee,2015 FILLMORE St,94115,37.788193,-122.433714,"(37.788193, -122.433714)",14155807696,65086_20180905,9/5/18,88,65086_20180905_103131,Moderate risk vermin infestation,Moderate Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,94122,37.754132,-122.480058,"(37.754132, -122.480058)",14155681800,69282_20160413,4/13/16,76,69282_20160413_103105,Improper cooling methods,High Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20161206,12/6/16,84,4864_20161206_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
62064,California Grocery,123 Eddy St,94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,62064_20160411,4/11/16,75,62064_20160411_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20160413,4/13/16,88,3253_20160413_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
66536,Cypress Grill,99 Harding Park Rd,94132,37.723698,-122.495289,"(37.723698, -122.495289)",14155664690,66536_20160413,4/13/16,90,66536_20160413_103118,Employee eating or smoking,Moderate Risk
18826,Fresca Restaurant,2114 FILLMORE St,94115,37.789074,-122.433783,"(37.789074, -122.433783)",14155442668,18826_20160926,9/26/16,83,18826_20160926_103131,Moderate risk vermin infestation,Moderate Risk
2447,NEW CASTILLITO INC.,2092 MISSION St,94110,37.76356,-122.419582,"(37.76356, -122.419582)",14155626971,2447_20180911,9/11/18,89,2447_20180911_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
70494,The Little Chihuahua Mexican Restaurant,581 VALENCIA St,94110,37.763664,-122.421736,"(37.763664, -122.421736)",14155207111,70494_20160216,2/16/16,92,70494_20160216_103133,Foods not protected from contamination,Moderate Risk
5958,ST. THOMAS THE APOSTLE,3801 BALBOA St,94121,37.775573,-122.499709,"(37.775573, -122.499709)",14155263257,5958_20160321,3/21/16,100,,,
64351,Fatted Calf SF,320 Fell St,94102,37.775918,-122.423134,"(37.775918, -122.423134)",14155405614,64351_20180724,7/24/18,100,,,
26149,Mrs. Fields Cookies,865 Market St 9000,94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155971993,26149_20180516,5/16/18,92,26149_20180516_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5999,The Salvation Army,1156 Valencia St,94110,37.754397,-122.420915,"(37.754397, -122.420915)",14155640260,5999_20180724,7/24/18,90,5999_20180724_103157,Food safety certificate or food handler card not available,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,5033_20170104,1/4/17,86,5033_20170104_103154,Unclean or degraded floors walls or ceilings,Low Risk
2497,PLUTO'S,3258 SCOTT St,94123,37.799796,-122.441041,"(37.799796, -122.441041)",14155778867,2497_20160607,6/7/16,85,2497_20160607_103108,Contaminated or adulterated food,High Risk
28044,Century Theatres,845 Market St Suite 500,94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155538422,28044_20171212,12/12/17,98,28044_20171212_103154,Unclean or degraded floors walls or ceilings,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20160502,5/2/16,84,1005_20160502_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
13814,Go Go Market & Deli,99 09th St,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,13814_20160930,9/30/16,82,13814_20160930_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,5033_20170104,1/4/17,86,5033_20170104_103156,Permit license or inspection report not posted,Low Risk
5823,WEBSTER ELEMENTARY SCHOOL,465 MISSOURI St,94107,37.760474,-122.396296,"(37.760474, -122.396296)",14155695787,5823_20160322,3/22/16,92,5823_20160322_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
37820,Natural Sensations,1650 HOLLOWAY St #134,94132,37.720894,-122.478029,"(37.720894, -122.478029)",14155238257,37820_20160509,5/9/16,96,37820_20160509_103120,Moderate risk food holding temperature,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20161206,12/6/16,84,4864_20161206_103161,Low risk vermin infestation,Low Risk
69792,Samiramis Imports,2990 MISSION St,94110,37.74923,-122.418224,"(37.74923, -122.418224)",14155826555,69792_20160412,4/12/16,88,69792_20160412_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3869,SAFEWAY #739,3350 MISSION St,94110,37.742998,-122.421638,"(37.742998, -122.421638)",14155822866,3869_20180608,6/8/18,94,3869_20180608_103139,Improper food storage,Low Risk
300,SUBWAY,2001 VAN NESS Ave,94109,37.794134,-122.423234,"(37.794134, -122.423234)",14155779929,300_20171208,12/8/17,86,300_20171208_103143,Inadequate warewashing facilities or equipment,Low Risk
64380,Michael Mina Restaurant,252 California St,94111,37.793338,-122.399583,"(37.793338, -122.399583)",14155350791,64380_20160414,4/14/16,86,64380_20160414_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
60544,Manzoni,2790 Diamond St,94131,37.73473,-122.433823,"(37.73473, -122.433823)",14155332251,60544_20160929,9/29/16,92,60544_20160929_103156,Permit license or inspection report not posted,Low Risk
7488,EUROPA EXPRESS,746-750 LA PLAYA St,94121,37.774248,-122.510043,"(37.774248, -122.510043)",14155644917,7488_20180209,2/9/18,94,7488_20180209_103161,Low risk vermin infestation,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,5033_20170104,1/4/17,86,5033_20170104_103120,Moderate risk food holding temperature,Moderate Risk
1764,FLORIO,1915 FILLMORE St,94115,37.787553,-122.433574,"(37.787553, -122.433574)",14155774300,1764_20160531,5/31/16,93,1764_20160531_103103,High risk food holding temperature,High Risk
4893,S & W MARKET,399 HAIGHT St,94102,37.772323,-122.428627,"(37.772323, -122.428627)",14155862346,4893_20171211,12/11/17,92,4893_20171211_103131,Moderate risk vermin infestation,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20160812,8/12/16,84,1641_20160812_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
4804,SUBWAY #31419,2599 SAN BRUNO Ave,94134,37.728933,-122.40413,"(37.728933, -122.40413)",14150540880,4804_20161206,12/6/16,86,4804_20161206_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7755,ARIZMENDI BAKERY,1331 09th Ave,94122,37.763448,-122.466344,"(37.763448, -122.466344)",14155563117,7755_20180904,9/4/18,92,7755_20180904_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
62064,California Grocery,123 Eddy St,94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,62064_20160411,4/11/16,75,62064_20160411_103145,Improper storage of equipment utensils or linens,Low Risk
1249,KABABAYAN FAST FOOD,2706 MISSION St,94110,37.753691,-122.418657,"(37.753691, -122.418657)",14155929635,1249_20180515,5/15/18,74,1249_20180515_103109,Unclean or unsanitary food contact surfaces,High Risk
4917,LA VICTORIA BAKERY,2937 24th St,94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,4917_20160906,9/6/16,78,4917_20160906_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20160812,8/12/16,84,1641_20160812_103161,Low risk vermin infestation,Low Risk
774,BAY VIEW BOAT CLUB,429 Terry Francois St,94107,37.772667,-122.387032,"(37.772667, -122.387032)",14155567650,774_20161205,12/5/16,90,774_20161205_103177,Non service animal,Low Risk
3839,EL TORO TAQUERIA,598 VALENCIA St,94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,3839_20160815,8/15/16,87,3839_20160815_103103,High risk food holding temperature,High Risk
774,BAY VIEW BOAT CLUB,429 Terry Francois St,94107,37.772667,-122.387032,"(37.772667, -122.387032)",14155567650,774_20161205,12/5/16,90,774_20161205_103148,No thermometers or uncalibrated thermometers,Low Risk
4874,JUMP START COFFEE & GROCERY,1192 GUERRERO St,94110,37.752118,-122.422914,"(37.752118, -122.422914)",14155647555,4874_20160502,5/2/16,90,4874_20160502_103120,Moderate risk food holding temperature,Moderate Risk
63124,Marengo on Union,1980 Union St Upper Street Level,94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155442575,63124_20160929,9/29/16,94,63124_20160929_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1734,SAI JAI THAI,771 O'FARRELL St,94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,1734_20160311,3/11/16,82,1734_20160311_103120,Moderate risk food holding temperature,Moderate Risk
63082,The Brick Yard,1787 Union St,94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,63082_20180222,2/22/18,87,63082_20180222_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
4917,LA VICTORIA BAKERY,2937 24th St,94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,4917_20160906,9/6/16,78,4917_20160906_103133,Foods not protected from contamination,Moderate Risk
5011,STARBUCKS COFFEE CO,1231 MARKET St,94103,37.778357,-122.415182,"(37.778357, -122.415182)",14155521438,5011_20180515,5/15/18,96,5011_20180515_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
4907,JIM GEORGIE'S DONUT,2799 16th St,94103,37.765262,-122.41523,"(37.765262, -122.41523)",14155867112,4907_20170105,1/5/17,80,4907_20170105_103145,Improper storage of equipment utensils or linens,Low Risk
71909,Shanghai Dumpling King 2,696 Monterey Blvd,94127,37.731568,-122.45097,"(37.731568, -122.45097)",14155232380,71909_20171213,12/13/17,92,71909_20171213_103154,Unclean or degraded floors walls or ceilings,Low Risk
5952,IMMACULATE CONCPTION ACADEMY,3625 24th St,94110,37.751923,-122.423558,"(37.751923, -122.423558)",14155822052,5952_20180226,2/26/18,98,5952_20180226_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2369,CLOONEY'S,1401 Valencia St,94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,2369_20160324,3/24/16,86,2369_20160324_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71356,Padrecito,901 Cole St,94117,37.765644,-122.449974,"(37.765644, -122.449974)",14155502083,71356_20170606,6/6/17,87,71356_20170606_103102,Unclean hands or improper use of gloves,High Risk
4685,NORMAN'S LIQUOR & DELI,733 Randolph St,94132,37.714204,-122.469193,"(37.714204, -122.469193)",14155580088,4685_20160329,3/29/16,94,4685_20160329_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
4874,JUMP START COFFEE & GROCERY,1192 GUERRERO St,94110,37.752118,-122.422914,"(37.752118, -122.422914)",14155647555,4874_20160502,5/2/16,90,4874_20160502_103131,Moderate risk vermin infestation,Moderate Risk
7517,Discount Grocers,1203 Polk St,94109,37.787924,-122.420164,"(37.787924, -122.420164)",14155927385,7517_20171211,12/11/17,100,,,
5815,ALVARADO ELEMENTARY SCHOOL,625  DOUGLASS St,94114,37.753684,-122.438696,"(37.753684, -122.438696)",14155695695,5815_20170928,9/28/17,96,5815_20170928_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2497,PLUTO'S,3258 SCOTT St,94123,37.799796,-122.441041,"(37.799796, -122.441041)",14155778867,2497_20160607,6/7/16,85,2497_20160607_103150,Improper or defective plumbing,Low Risk
32671,La Taqueria Guadalajara,3146 24th St,94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,32671_20180508,5/8/18,75,32671_20180508_103120,Moderate risk food holding temperature,Moderate Risk
7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR Ave,94112,37.724122,-122.429309,"(37.724122, -122.429309)",14155588092,7527_20160812,8/12/16,96,7527_20160812_103120,Moderate risk food holding temperature,Moderate Risk
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN,94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,5925_20180223,2/23/18,90,5925_20180223_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3649,SAFEWAY #1490,2300 16th St,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155571120,3649_20171206,12/6/17,82,3649_20171206_103103,High risk food holding temperature,High Risk
5877,CLAIRE LILIENTHAL SCHOOL-MADISON CA,3950 SACRAMENTO St,94118,37.786808,-122.458014,"(37.786808, -122.458014)",14155758603,5877_20160411,4/11/16,94,5877_20160411_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
3839,EL TORO TAQUERIA,598 VALENCIA St,94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,3839_20160815,8/15/16,87,3839_20160815_103157,Food safety certificate or food handler card not available,Low Risk
4787,TONY BALONEY'S,1098 HOWARD St,94103,37.778033,-122.40943,"(37.778033, -122.40943)",14155861514,4787_20160628,6/28/16,83,4787_20160628_103154,Unclean or degraded floors walls or ceilings,Low Risk
